iter model_time time_step_prev dphi_dt_abs_max time_step_phi
1862 1.493768e+00 1.825993e-04 5.993001e+01 1.825993e-04 
1863 1.493951e+00 1.668613e-04 6.583776e+01 1.668613e-04 
1864 1.494118e+00 1.518885e-04 7.263034e+01 1.518885e-04 
1865 1.494270e+00 1.376835e-04 8.048432e+01 1.376835e-04 
1866 1.494407e+00 1.242478e-04 8.962038e+01 1.242478e-04 
1867 1.494532e+00 1.181474e-04 1.003167e+02 1.181474e-04 
1868 1.494650e+00 1.181474e-04 1.137346e+02 1.181474e-04 
1869 1.494768e+00 1.181474e-04 1.321030e+02 1.181474e-04 
1870 1.494886e+00 1.181474e-04 1.588820e+02 1.181474e-04 
1871 1.495004e+00 1.181474e-04 2.017272e+02 1.181474e-04 
1872 1.495122e+00 1.181474e-04 2.814095e+02 1.181474e-04 
1873 1.495241e+00 1.181474e-04 4.780057e+02 1.181474e-04 
1874 1.495359e+00 1.181474e-04 1.468762e+03 1.181474e-04 
1875 1.495477e+00 1.181474e-04 1.614694e+01 1.181474e-04 
1876 1.495595e+00 6.193125e-04 1.636202e+01 6.193125e-04 
1877 1.496214e+00 6.111717e-04 1.758367e+01 6.111717e-04 
1878 1.496825e+00 5.687094e-04 1.905374e+01 5.687094e-04 
1879 1.497394e+00 5.248313e-04 2.075301e+01 5.248313e-04 
1880 1.497919e+00 4.818579e-04 2.272504e+01 4.818579e-04 
1881 1.498401e+00 4.400432e-04 2.503079e+01 4.400432e-04 
1882 1.498841e+00 3.995079e-04 2.774890e+01 3.995079e-04 
1883 1.499240e+00 3.603747e-04 3.098130e+01 3.603747e-04 
1884 1.499601e+00 3.227754e-04 3.486160e+01 3.227754e-04 
1885 1.499924e+00 2.868486e-04 3.956711e+01 2.868486e-04 
1886 1.500210e+00 2.527352e-04 4.533621e+01 2.527352e-04 
1887 1.500463e+00 2.205742e-04 5.249458e+01 2.205742e-04 
1888 1.500684e+00 1.904959e-04 6.149402e+01 1.904959e-04 
1889 1.500874e+00 1.626174e-04 7.297297e+01 1.626174e-04 
1890 1.501037e+00 1.370370e-04 8.785082e+01 1.370370e-04 
1891 1.501174e+00 1.181474e-04 1.074808e+02 1.181474e-04 
1892 1.501292e+00 1.181474e-04 1.350604e+02 1.181474e-04 
1893 1.501410e+00 1.181474e-04 1.844063e+02 1.181474e-04 
1894 1.501528e+00 1.181474e-04 2.956860e+02 1.181474e-04 
1895 1.501646e+00 1.181474e-04 7.037351e+02 1.181474e-04 
1896 1.501765e+00 1.181474e-04 1.044215e+03 1.181474e-04 
1897 1.501883e+00 1.181474e-04 2.073983e+01 1.181474e-04 
1898 1.502001e+00 4.821640e-04 2.109340e+01 4.821640e-04 
1899 1.502483e+00 4.740820e-04 2.266370e+01 4.740820e-04 
1900 1.502957e+00 4.412342e-04 2.453576e+01 4.412342e-04 
1901 1.503398e+00 4.075684e-04 2.668307e+01 4.075684e-04 
1902 1.503806e+00 3.747694e-04 2.915320e+01 3.747694e-04 
1903 1.504181e+00 3.430155e-04 3.201198e+01 3.430155e-04 
1904 1.504524e+00 3.123830e-04 3.534276e+01 3.123830e-04 
1905 1.504836e+00 2.829434e-04 3.925119e+01 2.829434e-04 
1906 1.505119e+00 2.547693e-04 4.387253e+01 2.547693e-04 
1907 1.505374e+00 2.279331e-04 4.938159e+01 2.279331e-04 
1908 1.505602e+00 2.025046e-04 5.600701e+01 2.025046e-04 
1909 1.505804e+00 1.785491e-04 6.405112e+01 1.785491e-04 
1910 1.505983e+00 1.561253e-04 7.391968e+01 1.561253e-04 
1911 1.506139e+00 1.352820e-04 8.616415e+01 1.352820e-04 
1912 1.506274e+00 1.181474e-04 1.015472e+02 1.181474e-04 
1913 1.506392e+00 1.181474e-04 1.215373e+02 1.181474e-04 
1914 1.506511e+00 1.181474e-04 1.530085e+02 1.181474e-04 
1915 1.506629e+00 1.181474e-04 2.097867e+02 1.181474e-04 
1916 1.506747e+00 1.181474e-04 3.405904e+02 1.181474e-04 
1917 1.506865e+00 1.181474e-04 8.627141e+02 1.181474e-04 
1918 1.506983e+00 1.181474e-04 1.798541e+03 1.181474e-04 
1919 1.507101e+00 1.181474e-04 1.723828e+01 1.181474e-04 
1920 1.507219e+00 5.801043e-04 1.742769e+01 5.801043e-04 
1921 1.507800e+00 5.737994e-04 1.841363e+01 5.737994e-04 
1922 1.508373e+00 5.430759e-04 1.953848e+01 5.430759e-04 
1923 1.508916e+00 5.118107e-04 2.077835e+01 5.118107e-04 
1924 1.509428e+00 4.812701e-04 2.214722e+01 4.812701e-04 
1925 1.509909e+00 4.515239e-04 2.366411e+01 4.515239e-04 
1926 1.510361e+00 4.225808e-04 2.535177e+01 4.225808e-04 
1927 1.510784e+00 3.944497e-04 2.723729e+01 3.944497e-04 
1928 1.511178e+00 3.671438e-04 2.935310e+01 3.671438e-04 
1929 1.511545e+00 3.406795e-04 3.173830e+01 3.406795e-04 
1930 1.511886e+00 3.150768e-04 3.444019e+01 3.150768e-04 
1931 1.512201e+00 2.903584e-04 3.973867e+01 2.903584e-04 
1932 1.512491e+00 2.516441e-04 4.803570e+01 2.516441e-04 
1933 1.512743e+00 2.081785e-04 5.937803e+01 2.081785e-04 
1934 1.512951e+00 1.684125e-04 7.487454e+01 1.684125e-04 
1935 1.513120e+00 1.335567e-04 9.646377e+01 1.335567e-04 
1936 1.513253e+00 1.181474e-04 1.272929e+02 1.181474e-04 
1937 1.513371e+00 1.181474e-04 1.802598e+02 1.181474e-04 
1938 1.513489e+00 1.181474e-04 3.074347e+02 1.181474e-04 
1939 1.513608e+00 1.181474e-04 7.750105e+02 1.181474e-04 
1940 1.513726e+00 1.181474e-04 7.677750e+01 1.181474e-04 
1941 1.513844e+00 1.302465e-04 8.513644e+01 1.302465e-04 
1942 1.513974e+00 1.181474e-04 9.717801e+01 1.181474e-04 
1943 1.514092e+00 1.181474e-04 1.122768e+02 1.181474e-04 
1944 1.514210e+00 1.181474e-04 1.340192e+02 1.181474e-04 
1945 1.514329e+00 1.181474e-04 1.681547e+02 1.181474e-04 
1946 1.514447e+00 1.181474e-04 2.296302e+02 1.181474e-04 
1947 1.514565e+00 1.181474e-04 3.716562e+02 1.181474e-04 
1948 1.514683e+00 1.181474e-04 9.550989e+02 1.181474e-04 
1949 1.514801e+00 1.181474e-04 1.640859e+03 1.181474e-04 
1950 1.514919e+00 1.181474e-04 6.769209e+01 1.181474e-04 
1951 1.515037e+00 1.477278e-04 7.802451e+01 1.477278e-04 
1952 1.515185e+00 1.281649e-04 9.682697e+01 1.281649e-04 
1953 1.515313e+00 1.181474e-04 1.241037e+02 1.181474e-04 
1954 1.515431e+00 1.181474e-04 1.701246e+02 1.181474e-04 
1955 1.515550e+00 1.181474e-04 2.728666e+02 1.181474e-04 
1956 1.515668e+00 1.181474e-04 6.299875e+02 1.181474e-04 
1957 1.515786e+00 1.181474e-04 6.477901e+02 1.181474e-04 
1958 1.515904e+00 1.181474e-04 7.462243e+01 1.181474e-04 
1959 1.516022e+00 1.340080e-04 8.141062e+01 1.340080e-04 
1960 1.516156e+00 1.228341e-04 9.108764e+01 1.228341e-04 
1961 1.516279e+00 1.181474e-04 1.027874e+02 1.181474e-04 
1962 1.516397e+00 1.181474e-04 1.180094e+02 1.181474e-04 
1963 1.516515e+00 1.181474e-04 1.396223e+02 1.181474e-04 
1964 1.516633e+00 1.181474e-04 1.728566e+02 1.181474e-04 
1965 1.516752e+00 1.181474e-04 2.307172e+02 1.181474e-04 
1966 1.516870e+00 1.181474e-04 3.560118e+02 1.181474e-04 
1967 1.516988e+00 1.181474e-04 7.931427e+02 1.181474e-04 
1968 1.517106e+00 1.181474e-04 7.767537e+03 1.181474e-04 
1969 1.517224e+00 1.181474e-04 3.994266e+01 1.181474e-04 
1970 1.517342e+00 2.503589e-04 4.125882e+01 2.503589e-04 
1971 1.517593e+00 2.423724e-04 4.436465e+01 2.423724e-04 
1972 1.517835e+00 2.254047e-04 4.797072e+01 2.254047e-04 
1973 1.518060e+00 2.084605e-04 5.203982e+01 2.084605e-04 
1974 1.518269e+00 1.921605e-04 5.664031e+01 1.921605e-04 
1975 1.518461e+00 1.765527e-04 6.186425e+01 1.765527e-04 
1976 1.518638e+00 1.616442e-04 6.782463e+01 1.616442e-04 
1977 1.518799e+00 1.474391e-04 7.466011e+01 1.474391e-04 
1978 1.518947e+00 1.339403e-04 8.254207e+01 1.339403e-04 
1979 1.519081e+00 1.211503e-04 9.168387e+01 1.211503e-04 
1980 1.519202e+00 1.181474e-04 1.023534e+02 1.181474e-04 
1981 1.519320e+00 1.181474e-04 1.160253e+02 1.181474e-04 
1982 1.519438e+00 1.181474e-04 1.347485e+02 1.181474e-04 
1983 1.519556e+00 1.181474e-04 1.620626e+02 1.181474e-04 
1984 1.519674e+00 1.181474e-04 2.058135e+02 1.181474e-04 
1985 1.519793e+00 1.181474e-04 2.873592e+02 1.181474e-04 
1986 1.519911e+00 1.181474e-04 4.895817e+02 1.181474e-04 
1987 1.520029e+00 1.181474e-04 1.527465e+03 1.181474e-04 
1988 1.520147e+00 1.181474e-04 2.888839e+01 1.181474e-04 
1989 1.520265e+00 3.461598e-04 3.090099e+01 3.461598e-04 
1990 1.520611e+00 3.236143e-04 3.845826e+01 3.236143e-04 
1991 1.520935e+00 2.600222e-04 5.038360e+01 2.600222e-04 
1992 1.521195e+00 1.984773e-04 6.820970e+01 1.984773e-04 
1993 1.521393e+00 1.466067e-04 9.514088e+01 1.466067e-04 
1994 1.521540e+00 1.181474e-04 1.365328e+02 1.181474e-04 
1995 1.521658e+00 1.181474e-04 2.099484e+02 1.181474e-04 
1996 1.521776e+00 1.181474e-04 3.853404e+02 1.181474e-04 
1997 1.521894e+00 1.181474e-04 2.480960e+02 1.181474e-04 
1998 1.522013e+00 1.181474e-04 1.550518e+01 1.181474e-04 
1999 1.522131e+00 6.449457e-04 1.575226e+01 6.449457e-04 
2000 1.522776e+00 6.348297e-04 1.723413e+01 6.348297e-04 
2001 1.523411e+00 5.802440e-04 1.908517e+01 5.802440e-04 
2002 1.523991e+00 5.239671e-04 2.128636e+01 5.239671e-04 
2003 1.524515e+00 4.697844e-04 2.391252e+01 4.697844e-04 
2004 1.524985e+00 4.181911e-04 2.707205e+01 4.181911e-04 
2005 1.525403e+00 3.693847e-04 3.090973e+01 3.693847e-04 
2006 1.525772e+00 3.235228e-04 3.561999e+01 3.235228e-04 
2007 1.526096e+00 2.807412e-04 4.146774e+01 2.807412e-04 
2008 1.526376e+00 2.411513e-04 4.881967e+01 2.411513e-04 
2009 1.526618e+00 2.048355e-04 5.819258e+01 2.048355e-04 
2010 1.526822e+00 1.718432e-04 7.032853e+01 1.718432e-04 
2011 1.526994e+00 1.421898e-04 8.631689e+01 1.421898e-04 
2012 1.527136e+00 1.181474e-04 1.077920e+02 1.181474e-04 
2013 1.527255e+00 1.181474e-04 1.379481e+02 1.181474e-04 
2014 1.527373e+00 1.181474e-04 1.940465e+02 1.181474e-04 
2015 1.527491e+00 1.181474e-04 3.299904e+02 1.181474e-04 
2016 1.527609e+00 1.181474e-04 9.082273e+02 1.181474e-04 
2017 1.527727e+00 1.181474e-04 1.547904e+01 1.181474e-04 
2018 1.527845e+00 6.460349e-04 1.567595e+01 6.460349e-04 
2019 1.528491e+00 6.379198e-04 1.684093e+01 6.379198e-04 
2020 1.529129e+00 5.937914e-04 1.823976e+01 5.937914e-04 
2021 1.529723e+00 5.482528e-04 1.985104e+01 5.482528e-04 
2022 1.530271e+00 5.037518e-04 2.171264e+01 5.037518e-04 
2023 1.530775e+00 4.605612e-04 2.387733e+01 4.605612e-04 
2024 1.531236e+00 4.188073e-04 2.641234e+01 4.188073e-04 
2025 1.531654e+00 3.786109e-04 2.940355e+01 3.786109e-04 
2026 1.532033e+00 3.400950e-04 3.296171e+01 3.400950e-04 
2027 1.532373e+00 3.033823e-04 3.723128e+01 3.033823e-04 
2028 1.532676e+00 2.685913e-04 4.240291e+01 2.685913e-04 
2029 1.532945e+00 2.358329e-04 4.873149e+01 2.358329e-04 
2030 1.533181e+00 2.052061e-04 5.656280e+01 2.052061e-04 
2031 1.533386e+00 1.767946e-04 6.637311e+01 1.767946e-04 
2032 1.533563e+00 1.506634e-04 7.882982e+01 1.506634e-04 
2033 1.533714e+00 1.268555e-04 9.488531e+01 1.268555e-04 
2034 1.533840e+00 1.181474e-04 1.159271e+02 1.181474e-04 
2035 1.533959e+00 1.181474e-04 1.479926e+02 1.181474e-04 
2036 1.534077e+00 1.181474e-04 2.077089e+02 1.181474e-04 
2037 1.534195e+00 1.181474e-04 3.535263e+02 1.181474e-04 
2038 1.534313e+00 1.181474e-04 1.011898e+03 1.181474e-04 
2039 1.534431e+00 1.181474e-04 7.211621e+01 1.181474e-04 
2040 1.534549e+00 1.386651e-04 8.427495e+01 1.386651e-04 
2041 1.534688e+00 1.186592e-04 1.055651e+02 1.186592e-04 
2042 1.534807e+00 1.181474e-04 1.365254e+02 1.181474e-04 
2043 1.534925e+00 1.181474e-04 1.949851e+02 1.181474e-04 
2044 1.535043e+00 1.181474e-04 3.409910e+02 1.181474e-04 
2045 1.535161e+00 1.181474e-04 9.814269e+02 1.181474e-04 
2046 1.535279e+00 1.181474e-04 4.350574e+01 1.181474e-04 
2047 1.535397e+00 2.298547e-04 4.587539e+01 2.298547e-04 
2048 1.535627e+00 2.179818e-04 5.138113e+01 2.179818e-04 
2049 1.535845e+00 1.946240e-04 5.839079e+01 1.946240e-04 
2050 1.536040e+00 1.712599e-04 6.704687e+01 1.712599e-04 
2051 1.536211e+00 1.491494e-04 7.781492e+01 1.491494e-04 
2052 1.536360e+00 1.285101e-04 9.271839e+01 1.285101e-04 
2053 1.536489e+00 1.181474e-04 1.246971e+02 1.181474e-04 
2054 1.536607e+00 1.181474e-04 1.830394e+02 1.181474e-04 
2055 1.536725e+00 1.181474e-04 3.237324e+02 1.181474e-04 
2056 1.536843e+00 1.181474e-04 5.782636e+02 1.181474e-04 
2057 1.536961e+00 1.181474e-04 5.026526e+02 1.181474e-04 
2058 1.537079e+00 1.181474e-04 2.288576e+03 1.181474e-04 
2059 1.537198e+00 1.181474e-04 2.621578e+01 1.181474e-04 
2060 1.537316e+00 3.814496e-04 2.668034e+01 3.814496e-04 
2061 1.537697e+00 3.748078e-04 2.829546e+01 3.748078e-04 
2062 1.538072e+00 3.534136e-04 3.031088e+01 3.534136e-04 
2063 1.538425e+00 3.299145e-04 3.410155e+01 3.299145e-04 
2064 1.538755e+00 2.932418e-04 3.898876e+01 2.932418e-04 
2065 1.539049e+00 2.564841e-04 4.520650e+01 2.564841e-04 
2066 1.539305e+00 2.212071e-04 5.323791e+01 2.212071e-04 
2067 1.539526e+00 1.878361e-04 6.381991e+01 1.878361e-04 
2068 1.539714e+00 1.566909e-04 7.807425e+01 1.566909e-04 
2069 1.539871e+00 1.280832e-04 9.774490e+01 1.280832e-04 
2070 1.539999e+00 1.181474e-04 1.256061e+02 1.181474e-04 
2071 1.540117e+00 1.181474e-04 1.737977e+02 1.181474e-04 
2072 1.540235e+00 1.181474e-04 2.850627e+02 1.181474e-04 
2073 1.540353e+00 1.181474e-04 6.708920e+02 1.181474e-04 
2074 1.540472e+00 1.181474e-04 5.992639e+01 1.181474e-04 
2075 1.540590e+00 1.668714e-04 6.377269e+01 1.668714e-04 
2076 1.540757e+00 1.568069e-04 7.026564e+01 1.568069e-04 
2077 1.540913e+00 1.423171e-04 7.805371e+01 1.423171e-04 
2078 1.541056e+00 1.281169e-04 8.723310e+01 1.281169e-04 
2079 1.541184e+00 1.181474e-04 9.811086e+01 1.181474e-04 
2080 1.541302e+00 1.181474e-04 1.115404e+02 1.181474e-04 
2081 1.541420e+00 1.181474e-04 1.301556e+02 1.181474e-04 
2082 1.541538e+00 1.181474e-04 1.577855e+02 1.181474e-04 
2083 1.541656e+00 1.181474e-04 2.032330e+02 1.181474e-04 
2084 1.541775e+00 1.181474e-04 2.918881e+02 1.181474e-04 
2085 1.541893e+00 1.181474e-04 5.336918e+02 1.181474e-04 
2086 1.542011e+00 1.181474e-04 2.204928e+03 1.181474e-04 
2087 1.542129e+00 1.181474e-04 1.915857e+03 1.181474e-04 
2088 1.542247e+00 1.181474e-04 4.021978e+02 1.181474e-04 
2089 1.542365e+00 1.181474e-04 1.380294e+03 1.181474e-04 
2090 1.542483e+00 1.181474e-04 6.812188e+02 1.181474e-04 
2091 1.542602e+00 1.181474e-04 4.192281e+03 1.181474e-04 
2092 1.542720e+00 1.181474e-04 9.499802e+01 1.181474e-04 
2093 1.542838e+00 1.181474e-04 1.131147e+02 1.181474e-04 
2094 1.542956e+00 1.181474e-04 1.411347e+02 1.181474e-04 
2095 1.543074e+00 1.181474e-04 1.902154e+02 1.181474e-04 
2096 1.543192e+00 1.181474e-04 2.969957e+02 1.181474e-04 
2097 1.543310e+00 1.181474e-04 6.648480e+02 1.181474e-04 
2098 1.543429e+00 1.181474e-04 3.688662e+03 1.181474e-04 
2099 1.543547e+00 1.181474e-04 1.191306e+01 1.181474e-04 
2100 1.543665e+00 8.394151e-04 1.199091e+01 8.394151e-04 
2101 1.544504e+00 8.339648e-04 1.256888e+01 8.339648e-04 
2102 1.545338e+00 7.956160e-04 1.321588e+01 7.956160e-04 
2103 1.546134e+00 7.566654e-04 1.391686e+01 7.566654e-04 
2104 1.546891e+00 7.185529e-04 1.467760e+01 7.185529e-04 
2105 1.547609e+00 6.813102e-04 1.550605e+01 6.813102e-04 
2106 1.548290e+00 6.449095e-04 1.641158e+01 6.449095e-04 
2107 1.548935e+00 6.093258e-04 1.740514e+01 6.093258e-04 
2108 1.549545e+00 5.745429e-04 1.849962e+01 5.745429e-04 
2109 1.550119e+00 5.405516e-04 1.971027e+01 5.405516e-04 
2110 1.550660e+00 5.073498e-04 2.105519e+01 5.073498e-04 
2111 1.551167e+00 4.749424e-04 2.255597e+01 4.749424e-04 
2112 1.551642e+00 4.433416e-04 2.423854e+01 4.433416e-04 
2113 1.552085e+00 4.125661e-04 2.613415e+01 4.125661e-04 
2114 1.552498e+00 3.826411e-04 2.828072e+01 3.826411e-04 
2115 1.552881e+00 3.535977e-04 3.072456e+01 3.535977e-04 
2116 1.553234e+00 3.254725e-04 3.352258e+01 3.254725e-04 
2117 1.553560e+00 2.983064e-04 3.674527e+01 2.983064e-04 
2118 1.553858e+00 2.721439e-04 4.048055e+01 2.721439e-04 
2119 1.554130e+00 2.470322e-04 4.483910e+01 2.470322e-04 
2120 1.554377e+00 2.230197e-04 4.996140e+01 2.230197e-04 
2121 1.554600e+00 2.001545e-04 5.602762e+01 2.001545e-04 
2122 1.554800e+00 1.784834e-04 6.327118e+01 1.784834e-04 
2123 1.554979e+00 1.580499e-04 7.199804e+01 1.580499e-04 
2124 1.555137e+00 1.388927e-04 8.261427e+01 1.388927e-04 
2125 1.555276e+00 1.210445e-04 9.566622e+01 1.210445e-04 
2126 1.555397e+00 1.181474e-04 1.118999e+02 1.181474e-04 
2127 1.555515e+00 1.181474e-04 1.353714e+02 1.181474e-04 
2128 1.555633e+00 1.181474e-04 1.734916e+02 1.181474e-04 
2129 1.555751e+00 1.181474e-04 2.460655e+02 1.181474e-04 
2130 1.555869e+00 1.181474e-04 4.328743e+02 1.181474e-04 
2131 1.555987e+00 1.181474e-04 1.460128e+03 1.181474e-04 
2132 1.556106e+00 1.181474e-04 3.687338e+01 1.181474e-04 
2133 1.556224e+00 2.711983e-04 3.866707e+01 2.711983e-04 
2134 1.556495e+00 2.586180e-04 4.353285e+01 2.586180e-04 
2135 1.556754e+00 2.297116e-04 4.980949e+01 2.297116e-04 
2136 1.556983e+00 2.007650e-04 5.760066e+01 2.007650e-04 
2137 1.557184e+00 1.736091e-04 6.733292e+01 1.736091e-04 
2138 1.557358e+00 1.485158e-04 7.964084e+01 1.485158e-04 
2139 1.557506e+00 1.255637e-04 9.543045e+01 1.255637e-04 
2140 1.557632e+00 1.181474e-04 1.160129e+02 1.181474e-04 
2141 1.557750e+00 1.181474e-04 1.473789e+02 1.181474e-04 
2142 1.557868e+00 1.181474e-04 2.050857e+02 1.181474e-04 
2143 1.557986e+00 1.181474e-04 3.427356e+02 1.181474e-04 
2144 1.558104e+00 1.181474e-04 9.326017e+02 1.181474e-04 
2145 1.558223e+00 1.181474e-04 3.274867e+01 1.181474e-04 
2146 1.558341e+00 3.053559e-04 3.347516e+01 3.053559e-04 
2147 1.558646e+00 2.987290e-04 3.550996e+01 2.987290e-04 
2148 1.558945e+00 2.816111e-04 3.782270e+01 2.816111e-04 
2149 1.559226e+00 2.643915e-04 4.037863e+01 2.643915e-04 
2150 1.559491e+00 2.476558e-04 4.320796e+01 2.476558e-04 
2151 1.559738e+00 2.314389e-04 4.635095e+01 2.314389e-04 
2152 1.559970e+00 2.157453e-04 4.985557e+01 2.157453e-04 
2153 1.560186e+00 2.005794e-04 5.377888e+01 2.005794e-04 
2154 1.560386e+00 1.859466e-04 5.818912e+01 1.859466e-04 
2155 1.560572e+00 1.718534e-04 6.316832e+01 1.718534e-04 
2156 1.560744e+00 1.583072e-04 6.881569e+01 1.583072e-04 
2157 1.560902e+00 1.453157e-04 7.525190e+01 1.453157e-04 
2158 1.561048e+00 1.328870e-04 8.262480e+01 1.328870e-04 
2159 1.561180e+00 1.210290e-04 9.111669e+01 1.210290e-04 
2160 1.561301e+00 1.181474e-04 1.009541e+02 1.181474e-04 
2161 1.561420e+00 1.181474e-04 1.133705e+02 1.181474e-04 
2162 1.561538e+00 1.181474e-04 1.300191e+02 1.181474e-04 
2163 1.561656e+00 1.181474e-04 1.535957e+02 1.181474e-04 
2164 1.561774e+00 1.181474e-04 1.897093e+02 1.181474e-04 
2165 1.561892e+00 1.181474e-04 2.521937e+02 1.181474e-04 
2166 1.562010e+00 1.181474e-04 3.860131e+02 1.181474e-04 
2167 1.562129e+00 1.181474e-04 8.423836e+02 1.181474e-04 
2168 1.562247e+00 1.181474e-04 9.025377e+03 1.181474e-04 
2169 1.562365e+00 1.181474e-04 2.316804e+02 1.181474e-04 
2170 1.562483e+00 1.181474e-04 3.554787e+02 1.181474e-04 
2171 1.562601e+00 1.181474e-04 7.780730e+02 1.181474e-04 
2172 1.562719e+00 1.181474e-04 7.421745e+03 1.181474e-04 
2173 1.562837e+00 1.181474e-04 8.257844e+01 1.181474e-04 
2174 1.562956e+00 1.210970e-04 9.278870e+01 1.210970e-04 
2175 1.563077e+00 1.181474e-04 1.068475e+02 1.181474e-04 
2176 1.563195e+00 1.181474e-04 1.263727e+02 1.181474e-04 
2177 1.563313e+00 1.181474e-04 1.562643e+02 1.181474e-04 
2178 1.563431e+00 1.181474e-04 2.078584e+02 1.181474e-04 
2179 1.563549e+00 1.181474e-04 3.174860e+02 1.181474e-04 
2180 1.563667e+00 1.181474e-04 6.794035e+02 1.181474e-04 
2181 1.563786e+00 1.181474e-04 5.023016e+03 1.181474e-04 
2182 1.563904e+00 1.181474e-04 5.494128e+01 1.181474e-04 
2183 1.564022e+00 1.820125e-04 6.271175e+01 1.820125e-04 
2184 1.564204e+00 1.594598e-04 8.001003e+01 1.594598e-04 
2185 1.564363e+00 1.249843e-04 1.068702e+02 1.249843e-04 
2186 1.564488e+00 1.181474e-04 1.475384e+02 1.181474e-04 
2187 1.564606e+00 1.181474e-04 2.308013e+02 1.181474e-04 
2188 1.564725e+00 1.181474e-04 4.738085e+02 1.181474e-04 
2189 1.564843e+00 1.181474e-04 5.002852e+02 1.181474e-04 
2190 1.564961e+00 1.181474e-04 2.749443e+01 1.181474e-04 
2191 1.565079e+00 3.637100e-04 2.811881e+01 3.637100e-04 
2192 1.565443e+00 3.556338e-04 3.156790e+01 3.556338e-04 
2193 1.565798e+00 3.167775e-04 3.668094e+01 3.167775e-04 
2194 1.566115e+00 2.726212e-04 4.336832e+01 2.726212e-04 
2195 1.566388e+00 2.305830e-04 5.212875e+01 2.305830e-04 
2196 1.566618e+00 1.918327e-04 6.380210e+01 1.918327e-04 
2197 1.566810e+00 1.567346e-04 7.968552e+01 1.567346e-04 
2198 1.566967e+00 1.254933e-04 1.018080e+02 1.254933e-04 
2199 1.567092e+00 1.181474e-04 1.334139e+02 1.181474e-04 
2200 1.567211e+00 1.181474e-04 1.914532e+02 1.181474e-04 
2201 1.567329e+00 1.181474e-04 3.373554e+02 1.181474e-04 
2202 1.567447e+00 1.181474e-04 9.085572e+02 1.181474e-04 
2203 1.567565e+00 1.181474e-04 6.351867e+01 1.181474e-04 
2204 1.567683e+00 1.574340e-04 6.874828e+01 1.574340e-04 
2205 1.567841e+00 1.454582e-04 7.742751e+01 1.454582e-04 
2206 1.567986e+00 1.291531e-04 8.819271e+01 1.291531e-04 
2207 1.568115e+00 1.181474e-04 1.013292e+02 1.181474e-04 
2208 1.568233e+00 1.181474e-04 1.182341e+02 1.181474e-04 
2209 1.568351e+00 1.181474e-04 1.432178e+02 1.181474e-04 
2210 1.568470e+00 1.181474e-04 1.840098e+02 1.181474e-04 
2211 1.568588e+00 1.181474e-04 2.624692e+02 1.181474e-04 
2212 1.568706e+00 1.181474e-04 4.693642e+02 1.181474e-04 
2213 1.568824e+00 1.181474e-04 1.714436e+03 1.181474e-04 
2214 1.568942e+00 1.181474e-04 2.448248e+01 1.181474e-04 
2215 1.569060e+00 4.084554e-04 2.506023e+01 4.084554e-04 
2216 1.569469e+00 3.990386e-04 2.727718e+01 3.990386e-04 
2217 1.569868e+00 3.666068e-04 2.998704e+01 3.666068e-04 
2218 1.570234e+00 3.334774e-04 3.316801e+01 3.334774e-04 
2219 1.570568e+00 3.014953e-04 3.691560e+01 3.014953e-04 
2220 1.570869e+00 2.708882e-04 4.136488e+01 2.708882e-04 
2221 1.571140e+00 2.417510e-04 4.669278e+01 2.417510e-04 
2222 1.571382e+00 2.141659e-04 5.313221e+01 2.141659e-04 
2223 1.571596e+00 1.882098e-04 6.099352e+01 1.882098e-04 
2224 1.571784e+00 1.639518e-04 7.069596e+01 1.639518e-04 
2225 1.571948e+00 1.414508e-04 8.281446e+01 1.414508e-04 
2226 1.572090e+00 1.207519e-04 9.815057e+01 1.207519e-04 
2227 1.572211e+00 1.181474e-04 1.178423e+02 1.181474e-04 
2228 1.572329e+00 1.181474e-04 1.482906e+02 1.181474e-04 
2229 1.572447e+00 1.181474e-04 2.030458e+02 1.181474e-04 
2230 1.572565e+00 1.181474e-04 3.282531e+02 1.181474e-04 
2231 1.572683e+00 1.181474e-04 8.159354e+02 1.181474e-04 
2232 1.572801e+00 1.181474e-04 1.939633e+03 1.181474e-04 
2233 1.572920e+00 1.181474e-04 2.860105e+01 1.181474e-04 
2234 1.573038e+00 3.496375e-04 2.907669e+01 3.496375e-04 
2235 1.573387e+00 3.439181e-04 3.057476e+01 3.439181e-04 
2236 1.573731e+00 3.270672e-04 3.224419e+01 3.270672e-04 
2237 1.574058e+00 3.101334e-04 3.405539e+01 3.101334e-04 
2238 1.574368e+00 2.936393e-04 3.602321e+01 2.936393e-04 
2239 1.574662e+00 2.775988e-04 3.816752e+01 2.775988e-04 
2240 1.574940e+00 2.620029e-04 4.051145e+01 2.620029e-04 
2241 1.575202e+00 2.468438e-04 4.308195e+01 2.468438e-04 
2242 1.575448e+00 2.321158e-04 4.591048e+01 2.321158e-04 
2243 1.575681e+00 2.178152e-04 4.903394e+01 2.178152e-04 
2244 1.575898e+00 2.039404e-04 5.249579e+01 2.039404e-04 
2245 1.576102e+00 1.904915e-04 5.634745e+01 1.904915e-04 
2246 1.576293e+00 1.774703e-04 6.065003e+01 1.774703e-04 
2247 1.576470e+00 1.648804e-04 6.547658e+01 1.648804e-04 
2248 1.576635e+00 1.527264e-04 7.091483e+01 1.527264e-04 
2249 1.576788e+00 1.410142e-04 7.707074e+01 1.410142e-04 
